model,sample.id,experiment,chrom,contigStart,contigEnd,peaks,bases
macs2.broad,McGill0010,H3K36me3,chr1,235242211,248908210,145,13665999
macs2.default,McGill0010,H3K36me3,chr1,235242211,248908210,190,13665999
macs2.default,McGill0006,H3K36me3,chr1,235242211,248908210,60,13665999
macs2.broad,McGill0006,H3K36me3,chr1,235242211,248908210,54,13665999
macs2.broad,McGill0024,H3K4me3,chr1,235242211,248908210,74,13665999
macs2.broad,McGill0007,H3K4me3,chr1,235242211,248908210,72,13665999
macs2.broad,McGill0010,H3K4me3,chr1,235242211,248908210,40,13665999
macs2.default,McGill0007,H3K4me3,chr1,235242211,248908210,100,13665999
macs2.broad,McGill0029,H3K4me3,chr1,235242211,248908210,80,13665999
macs2.broad,McGill0025,H3K4me3,chr1,235242211,248908210,57,13665999
macs2.broad,McGill0107,H3K4me3,chr1,235242211,248908210,147,13665999
macs2.default,McGill0107,H3K4me3,chr1,235242211,248908210,234,13665999
macs2.default,McGill0029,H3K4me3,chr1,235242211,248908210,95,13665999
macs2.default,McGill0023,H3K4me3,chr1,235242211,248908210,101,13665999
macs2.broad,McGill0023,H3K4me3,chr1,235242211,248908210,79,13665999
macs2.default,McGill0010,H3K4me3,chr1,235242211,248908210,51,13665999
macs2.default,McGill0024,H3K4me3,chr1,235242211,248908210,101,13665999
macs2.default,McGill0025,H3K4me3,chr1,235242211,248908210,80,13665999
macs2.default,McGill0026,H3K4me3,chr1,235242211,248908210,44,13665999
macs2.broad,McGill0026,H3K4me3,chr1,235242211,248908210,34,13665999
macs2.default,McGill0027,H3K4me3,chr1,235242211,248908210,86,13665999
macs2.broad,McGill0027,H3K4me3,chr1,235242211,248908210,61,13665999
macs2.broad,McGill0322,H3K4me3,chr1,235242211,248908210,135,13665999
macs2.default,McGill0322,H3K4me3,chr1,235242211,248908210,191,13665999
PeakSegPipeline,McGill0322,H3K4me3,chr1,235242211,248908210,119,13665999
PeakSegPipeline,McGill0023,H3K4me3,chr1,235242211,248908210,96,13665999
PeakSegPipeline,McGill0267,H3K4me3,chr1,235242211,248908210,94,13665999
PeakSegPipeline,McGill0101,H3K4me3,chr1,235242211,248908210,267,13665999
PeakSegPipeline,McGill0004,H3K4me3,chr1,235242211,248908210,97,13665999
PeakSegPipeline,McGill0006,H3K4me3,chr1,235242211,248908210,80,13665999
PeakSegPipeline,McGill0007,H3K4me3,chr1,235242211,248908210,108,13665999
PeakSegPipeline,McGill0009,H3K4me3,chr1,235242211,248908210,138,13665999
PeakSegPipeline,McGill0010,H3K4me3,chr1,235242211,248908210,61,13665999
PeakSegPipeline,McGill0024,H3K4me3,chr1,235242211,248908210,131,13665999
PeakSegPipeline,McGill0025,H3K4me3,chr1,235242211,248908210,102,13665999
PeakSegPipeline,McGill0026,H3K4me3,chr1,235242211,248908210,75,13665999
PeakSegPipeline,McGill0028,H3K4me3,chr1,235242211,248908210,91,13665999
PeakSegPipeline,McGill0029,H3K4me3,chr1,235242211,248908210,73,13665999
PeakSegPipeline,McGill0059,H3K4me3,chr1,235242211,248908210,238,13665999
PeakSegPipeline,McGill0095,H3K4me3,chr1,235242211,248908210,206,13665999
PeakSegPipeline,McGill0106,H3K4me3,chr1,235242211,248908210,163,13665999
PeakSegPipeline,McGill0107,H3K4me3,chr1,235242211,248908210,151,13665999
macs2.broad,McGill0006,H3K4me3,chr1,235242211,248908210,21,13665999
macs2.default,McGill0006,H3K4me3,chr1,235242211,248908210,24,13665999
macs2.broad,McGill0267,H3K36me3,chr1,235242211,248908210,12,13665999
macs2.default,McGill0267,H3K36me3,chr1,235242211,248908210,13,13665999
PeakSegPipeline,McGill0091,H3K4me3,chr1,249058210,249240621,12,182411
PeakSegPipeline,McGill0059,H3K4me3,chr1,249058210,249240621,11,182411
macs2.default,McGill0059,H3K4me3,chr1,249058210,249240621,17,182411
macs2.broad,McGill0059,H3K4me3,chr1,249058210,249240621,10,182411
macs2.broad,McGill0104,H3K36me3,chr1,249058210,249240621,10,182411
macs2.default,McGill0104,H3K36me3,chr1,249058210,249240621,20,182411
macs2.default,McGill0106,H3K4me3,chr1,249058210,249240621,16,182411
macs2.broad,McGill0106,H3K4me3,chr1,249058210,249240621,10,182411
macs2.broad,McGill0058,H3K4me3,chr1,249058210,249240621,11,182411
macs2.default,McGill0058,H3K4me3,chr1,249058210,249240621,15,182411
macs2.broad,McGill0102,H3K4me3,chr1,249058210,249240621,10,182411
macs2.default,McGill0102,H3K4me3,chr1,249058210,249240621,13,182411
macs2.default,McGill0091,H3K4me3,chr1,249058210,249240621,19,182411
macs2.broad,McGill0091,H3K4me3,chr1,249058210,249240621,14,182411
PeakSegPipeline,McGill0101,H3K4me3,chr1,249058210,249240621,15,182411
PeakSegPipeline,McGill0106,H3K4me3,chr1,249058210,249240621,14,182411
macs2.default,McGill0002,H3K4me3,chr1,249058210,249240621,22,182411
macs2.broad,McGill0002,H3K4me3,chr1,249058210,249240621,13,182411
macs2.default,McGill0101,H3K36me3,chr1,249058210,249240621,13,182411
macs2.broad,McGill0101,H3K36me3,chr1,249058210,249240621,7,182411
macs2.broad,McGill0101,H3K4me3,chr1,249058210,249240621,10,182411
macs2.default,McGill0101,H3K4me3,chr1,249058210,249240621,18,182411
macs2.broad,McGill0322,H3K36me3,chr1,249058210,249240621,7,182411
macs2.broad,McGill0322,H3K4me3,chr1,249058210,249240621,8,182411
macs2.default,McGill0322,H3K36me3,chr1,249058210,249240621,19,182411
macs2.broad,McGill0104,H3K4me3,chr1,249058210,249240621,11,182411
macs2.default,McGill0104,H3K4me3,chr1,249058210,249240621,16,182411
macs2.default,McGill0322,H3K4me3,chr1,249058210,249240621,10,182411
macs2.default,McGill0079,H3K4me3,chr1,249058210,249240621,13,182411
macs2.broad,McGill0079,H3K4me3,chr1,249058210,249240621,9,182411
PeakSegPipeline,McGill0002,H3K4me3,chr1,249058210,249240621,15,182411
PeakSegPipeline,McGill0079,H3K4me3,chr1,249058210,249240621,15,182411
macs2.broad,McGill0001,H3K4me3,chr1,249058210,249240621,8,182411
macs2.default,McGill0001,H3K4me3,chr1,249058210,249240621,14,182411
macs2.broad,McGill0267,H3K4me3,chr1,249058210,249240621,10,182411
macs2.default,McGill0267,H3K4me3,chr1,249058210,249240621,14,182411
macs2.broad,McGill0022,H3K4me3,chr1,249058210,249240621,7,182411
macs2.default,McGill0022,H3K4me3,chr1,249058210,249240621,7,182411
macs2.broad,McGill0036,H3K36me3,chr1,249058210,249240621,11,182411
macs2.default,McGill0036,H3K36me3,chr1,249058210,249240621,33,182411
macs2.default,McGill0016,H3K36me3,chr1,249058210,249240621,37,182411
macs2.broad,McGill0016,H3K36me3,chr1,249058210,249240621,12,182411
macs2.default,McGill0037,H3K36me3,chr1,249058210,249240621,26,182411
macs2.broad,McGill0037,H3K36me3,chr1,249058210,249240621,8,182411
macs2.broad,McGill0011,H3K36me3,chr1,249058210,249240621,10,182411
macs2.default,McGill0011,H3K36me3,chr1,249058210,249240621,32,182411
macs2.broad,McGill0022,H3K36me3,chr1,249058210,249240621,5,182411
macs2.default,McGill0022,H3K36me3,chr1,249058210,249240621,29,182411
macs2.default,McGill0012,H3K36me3,chr1,249058210,249240621,26,182411
macs2.broad,McGill0012,H3K36me3,chr1,249058210,249240621,14,182411
macs2.default,McGill0013,H3K36me3,chr1,249058210,249240621,30,182411
macs2.broad,McGill0013,H3K36me3,chr1,249058210,249240621,10,182411
PeakSegPipeline,McGill0322,H3K36me3,chr1,249058210,249240621,3,182411
PeakSegPipeline,McGill0022,H3K36me3,chr1,249058210,249240621,3,182411
PeakSegPipeline,McGill0023,H3K36me3,chr1,249058210,249240621,3,182411
PeakSegPipeline,McGill0001,H3K36me3,chr1,249058210,249240621,3,182411
PeakSegPipeline,McGill0079,H3K36me3,chr1,249058210,249240621,3,182411
PeakSegPipeline,McGill0101,H3K36me3,chr1,249058210,249240621,3,182411
PeakSegPipeline,McGill0104,H3K36me3,chr1,249058210,249240621,3,182411
PeakSegPipeline,McGill0019,H3K36me3,chr1,249058210,249240621,3,182411
PeakSegPipeline,McGill0036,H3K36me3,chr1,249058210,249240621,3,182411
PeakSegPipeline,McGill0037,H3K36me3,chr1,249058210,249240621,3,182411
PeakSegPipeline,McGill0012,H3K36me3,chr1,249058210,249240621,3,182411
PeakSegPipeline,McGill0013,H3K36me3,chr1,249058210,249240621,3,182411
PeakSegPipeline,McGill0016,H3K36me3,chr1,249058210,249240621,3,182411
PeakSegPipeline,McGill0004,H3K36me3,chr1,249058210,249240621,3,182411
PeakSegPipeline,McGill0005,H3K36me3,chr1,249058210,249240621,3,182411
PeakSegPipeline,McGill0007,H3K36me3,chr1,249058210,249240621,3,182411
PeakSegPipeline,McGill0008,H3K36me3,chr1,249058210,249240621,3,182411
PeakSegPipeline,McGill0009,H3K36me3,chr1,249058210,249240621,3,182411
PeakSegPipeline,McGill0011,H3K36me3,chr1,249058210,249240621,3,182411
PeakSegPipeline,McGill0024,H3K36me3,chr1,249058210,249240621,3,182411
PeakSegPipeline,McGill0025,H3K36me3,chr1,249058210,249240621,3,182411
PeakSegPipeline,McGill0026,H3K36me3,chr1,249058210,249240621,3,182411
PeakSegPipeline,McGill0027,H3K36me3,chr1,249058210,249240621,3,182411
PeakSegPipeline,McGill0102,H3K36me3,chr1,249058210,249240621,3,182411
PeakSegPipeline,McGill0106,H3K36me3,chr1,249058210,249240621,3,182411
PeakSegPipeline,McGill0107,H3K36me3,chr1,249058210,249240621,3,182411
macs2.broad,McGill0008,H3K36me3,chr1,249058210,249240621,7,182411
macs2.broad,McGill0027,H3K36me3,chr1,249058210,249240621,8,182411
macs2.default,McGill0027,H3K36me3,chr1,249058210,249240621,15,182411
macs2.broad,McGill0005,H3K36me3,chr1,249058210,249240621,7,182411
macs2.default,McGill0005,H3K36me3,chr1,249058210,249240621,11,182411
macs2.broad,McGill0079,H3K36me3,chr1,249058210,249240621,10,182411
macs2.broad,McGill0102,H3K36me3,chr1,249058210,249240621,8,182411
macs2.broad,McGill0106,H3K36me3,chr1,249058210,249240621,9,182411
macs2.default,McGill0079,H3K36me3,chr1,249058210,249240621,23,182411
macs2.default,McGill0008,H3K36me3,chr1,249058210,249240621,20,182411
macs2.default,McGill0102,H3K36me3,chr1,249058210,249240621,19,182411
macs2.default,McGill0023,H3K36me3,chr1,249058210,249240621,23,182411
macs2.broad,McGill0023,H3K36me3,chr1,249058210,249240621,9,182411
macs2.broad,McGill0007,H3K36me3,chr1,249058210,249240621,8,182411
macs2.default,McGill0026,H3K36me3,chr1,249058210,249240621,13,182411
macs2.broad,McGill0026,H3K36me3,chr1,249058210,249240621,6,182411
macs2.default,McGill0009,H3K36me3,chr1,249058210,249240621,11,182411
macs2.broad,McGill0009,H3K36me3,chr1,249058210,249240621,7,182411
macs2.default,McGill0106,H3K36me3,chr1,249058210,249240621,14,182411
macs2.default,McGill0024,H3K36me3,chr1,249058210,249240621,17,182411
macs2.broad,McGill0024,H3K36me3,chr1,249058210,249240621,8,182411
macs2.default,McGill0107,H3K36me3,chr1,249058210,249240621,15,182411
macs2.broad,McGill0107,H3K36me3,chr1,249058210,249240621,6,182411
macs2.default,McGill0007,H3K36me3,chr1,249058210,249240621,16,182411
macs2.broad,McGill0001,H3K36me3,chr1,249058210,249240621,6,182411
macs2.default,McGill0004,H3K36me3,chr1,249058210,249240621,16,182411
macs2.broad,McGill0004,H3K36me3,chr1,249058210,249240621,7,182411
macs2.broad,McGill0028,H3K36me3,chr1,249058210,249240621,7,182411
macs2.default,McGill0001,H3K36me3,chr1,249058210,249240621,12,182411
macs2.broad,McGill0025,H3K36me3,chr1,249058210,249240621,5,182411
macs2.default,McGill0019,H3K36me3,chr1,249058210,249240621,8,182411
macs2.broad,McGill0019,H3K36me3,chr1,249058210,249240621,8,182411
macs2.default,McGill0002,H3K36me3,chr1,249058210,249240621,14,182411
macs2.broad,McGill0002,H3K36me3,chr1,249058210,249240621,5,182411
macs2.default,McGill0025,H3K36me3,chr1,249058210,249240621,8,182411
macs2.default,McGill0028,H3K36me3,chr1,249058210,249240621,10,182411
macs2.default,McGill0029,H3K36me3,chr1,249058210,249240621,6,182411
macs2.broad,McGill0029,H3K36me3,chr1,249058210,249240621,5,182411
macs2.broad,McGill0008,H3K4me3,chr1,249058210,249240621,10,182411
macs2.default,McGill0008,H3K4me3,chr1,249058210,249240621,13,182411
macs2.broad,McGill0005,H3K4me3,chr1,249058210,249240621,8,182411
macs2.default,McGill0005,H3K4me3,chr1,249058210,249240621,10,182411
macs2.broad,McGill0016,H3K4me3,chr1,249058210,249240621,10,182411
macs2.default,McGill0016,H3K4me3,chr1,249058210,249240621,19,182411
macs2.broad,McGill0012,H3K4me3,chr1,249058210,249240621,7,182411
macs2.default,McGill0012,H3K4me3,chr1,249058210,249240621,11,182411
macs2.broad,McGill0037,H3K4me3,chr1,249058210,249240621,7,182411
macs2.broad,McGill0036,H3K4me3,chr1,249058210,249240621,7,182411
macs2.default,McGill0037,H3K4me3,chr1,249058210,249240621,11,182411
macs2.default,McGill0015,H3K4me3,chr1,249058210,249240621,14,182411
macs2.broad,McGill0015,H3K4me3,chr1,249058210,249240621,7,182411
macs2.default,McGill0036,H3K4me3,chr1,249058210,249240621,8,182411
macs2.default,McGill0019,H3K4me3,chr1,249058210,249240621,14,182411
macs2.broad,McGill0019,H3K4me3,chr1,249058210,249240621,7,182411
macs2.default,McGill0013,H3K4me3,chr1,249058210,249240621,14,182411
macs2.broad,McGill0013,H3K4me3,chr1,249058210,249240621,8,182411
macs2.default,McGill0011,H3K4me3,chr1,249058210,249240621,10,182411
macs2.broad,McGill0011,H3K4me3,chr1,249058210,249240621,7,182411
PeakSegPipeline,McGill0001,H3K4me3,chr1,249058210,249240621,11,182411
PeakSegPipeline,McGill0058,H3K4me3,chr1,249058210,249240621,14,182411
PeakSegPipeline,McGill0104,H3K4me3,chr1,249058210,249240621,13,182411
PeakSegPipeline,McGill0012,H3K4me3,chr1,249058210,249240621,13,182411
PeakSegPipeline,McGill0016,H3K4me3,chr1,249058210,249240621,13,182411
macs2.default,McGill0014,H3K4me3,chr1,249058210,249240621,11,182411
macs2.broad,McGill0014,H3K4me3,chr1,249058210,249240621,6,182411
macs2.broad,McGill0024,H3K4me3,chr1,249058210,249240621,9,182411
macs2.broad,McGill0095,H3K4me3,chr1,249058210,249240621,8,182411
macs2.default,McGill0024,H3K4me3,chr1,249058210,249240621,11,182411
macs2.default,McGill0003,H3K4me3,chr1,249058210,249240621,11,182411
macs2.broad,McGill0003,H3K4me3,chr1,249058210,249240621,7,182411
macs2.default,McGill0095,H3K4me3,chr1,249058210,249240621,11,182411
macs2.broad,McGill0007,H3K4me3,chr1,249058210,249240621,6,182411
macs2.broad,McGill0009,H3K4me3,chr1,249058210,249240621,6,182411
macs2.default,McGill0009,H3K4me3,chr1,249058210,249240621,8,182411
PeakSegPipeline,McGill0322,H3K4me3,chr1,249058210,249240621,12,182411
PeakSegPipeline,McGill0022,H3K4me3,chr1,249058210,249240621,12,182411
PeakSegPipeline,McGill0023,H3K4me3,chr1,249058210,249240621,6,182411
PeakSegPipeline,McGill0267,H3K4me3,chr1,249058210,249240621,10,182411
PeakSegPipeline,McGill0019,H3K4me3,chr1,249058210,249240621,12,182411
PeakSegPipeline,McGill0036,H3K4me3,chr1,249058210,249240621,12,182411
PeakSegPipeline,McGill0037,H3K4me3,chr1,249058210,249240621,12,182411
PeakSegPipeline,McGill0013,H3K4me3,chr1,249058210,249240621,13,182411
PeakSegPipeline,McGill0014,H3K4me3,chr1,249058210,249240621,12,182411
PeakSegPipeline,McGill0004,H3K4me3,chr1,249058210,249240621,11,182411
PeakSegPipeline,McGill0005,H3K4me3,chr1,249058210,249240621,12,182411
PeakSegPipeline,McGill0006,H3K4me3,chr1,249058210,249240621,8,182411
PeakSegPipeline,McGill0007,H3K4me3,chr1,249058210,249240621,12,182411
PeakSegPipeline,McGill0008,H3K4me3,chr1,249058210,249240621,12,182411
PeakSegPipeline,McGill0009,H3K4me3,chr1,249058210,249240621,12,182411
PeakSegPipeline,McGill0010,H3K4me3,chr1,249058210,249240621,4,182411
PeakSegPipeline,McGill0011,H3K4me3,chr1,249058210,249240621,12,182411
PeakSegPipeline,McGill0024,H3K4me3,chr1,249058210,249240621,10,182411
PeakSegPipeline,McGill0025,H3K4me3,chr1,249058210,249240621,12,182411
PeakSegPipeline,McGill0026,H3K4me3,chr1,249058210,249240621,9,182411
PeakSegPipeline,McGill0027,H3K4me3,chr1,249058210,249240621,12,182411
PeakSegPipeline,McGill0028,H3K4me3,chr1,249058210,249240621,8,182411
PeakSegPipeline,McGill0029,H3K4me3,chr1,249058210,249240621,5,182411
PeakSegPipeline,McGill0095,H3K4me3,chr1,249058210,249240621,10,182411
PeakSegPipeline,McGill0102,H3K4me3,chr1,249058210,249240621,12,182411
PeakSegPipeline,McGill0107,H3K4me3,chr1,249058210,249240621,10,182411
macs2.default,McGill0007,H3K4me3,chr1,249058210,249240621,9,182411
macs2.broad,McGill0025,H3K4me3,chr1,249058210,249240621,6,182411
macs2.default,McGill0025,H3K4me3,chr1,249058210,249240621,7,182411
macs2.default,McGill0027,H3K4me3,chr1,249058210,249240621,10,182411
macs2.broad,McGill0027,H3K4me3,chr1,249058210,249240621,6,182411
macs2.broad,McGill0028,H3K4me3,chr1,249058210,249240621,4,182411
macs2.default,McGill0028,H3K4me3,chr1,249058210,249240621,4,182411
macs2.broad,McGill0023,H3K4me3,chr1,249058210,249240621,4,182411
macs2.default,McGill0004,H3K4me3,chr1,249058210,249240621,6,182411
macs2.broad,McGill0004,H3K4me3,chr1,249058210,249240621,5,182411
macs2.default,McGill0026,H3K4me3,chr1,249058210,249240621,6,182411
macs2.broad,McGill0026,H3K4me3,chr1,249058210,249240621,5,182411
macs2.broad,McGill0010,H3K4me3,chr1,249058210,249240621,4,182411
macs2.default,McGill0010,H3K4me3,chr1,249058210,249240621,4,182411
macs2.broad,McGill0107,H3K4me3,chr1,249058210,249240621,5,182411
macs2.default,McGill0107,H3K4me3,chr1,249058210,249240621,8,182411
macs2.broad,McGill0006,H3K4me3,chr1,249058210,249240621,3,182411
macs2.default,McGill0006,H3K4me3,chr1,249058210,249240621,3,182411
macs2.default,McGill0023,H3K4me3,chr1,249058210,249240621,5,182411
PeakSegPipeline,McGill0002,H3K36me3,chr1,249058210,249240621,2,182411
PeakSegPipeline,McGill0028,H3K36me3,chr1,249058210,249240621,2,182411
PeakSegPipeline,McGill0029,H3K36me3,chr1,249058210,249240621,2,182411
macs2.default,McGill0006,H3K36me3,chr1,249058210,249240621,3,182411
macs2.broad,McGill0006,H3K36me3,chr1,249058210,249240621,3,182411
macs2.broad,McGill0029,H3K4me3,chr1,249058210,249240621,1,182411
macs2.default,McGill0029,H3K4me3,chr1,249058210,249240621,1,182411
macs2.default,McGill0010,H3K36me3,chr1,249058210,249240621,2,182411
macs2.broad,McGill0010,H3K36me3,chr1,249058210,249240621,2,182411
macs2.broad,McGill0095,H3K4me3,chr10,60000,17974675,312,17914675
macs2.default,McGill0095,H3K4me3,chr10,60000,17974675,405,17914675
macs2.broad,McGill0267,H3K4me3,chr10,60000,17974675,219,17914675
macs2.broad,McGill0102,H3K4me3,chr10,60000,17974675,315,17914675
macs2.default,McGill0102,H3K4me3,chr10,60000,17974675,425,17914675
macs2.default,McGill0267,H3K4me3,chr10,60000,17974675,294,17914675
macs2.broad,McGill0101,H3K4me3,chr10,60000,17974675,277,17914675
macs2.default,McGill0101,H3K4me3,chr10,60000,17974675,401,17914675
macs2.broad,McGill0091,H3K4me3,chr10,60000,17974675,423,17914675
macs2.default,McGill0091,H3K4me3,chr10,60000,17974675,529,17914675
PeakSegPipeline,McGill0091,H3K4me3,chr10,60000,17974675,457,17914675
PeakSegPipeline,McGill0058,H3K4me3,chr10,60000,17974675,327,17914675
PeakSegPipeline,McGill0059,H3K4me3,chr10,60000,17974675,417,17914675
PeakSegPipeline,McGill0095,H3K4me3,chr10,60000,17974675,351,17914675
PeakSegPipeline,McGill0102,H3K4me3,chr10,60000,17974675,267,17914675
PeakSegPipeline,McGill0106,H3K4me3,chr10,60000,17974675,263,17914675
PeakSegPipeline,McGill0107,H3K4me3,chr10,60000,17974675,246,17914675
macs2.default,McGill0059,H3K4me3,chr10,60000,17974675,460,17914675
macs2.broad,McGill0059,H3K4me3,chr10,60000,17974675,334,17914675
macs2.broad,McGill0106,H3K4me3,chr10,60000,17974675,285,17914675
macs2.default,McGill0106,H3K4me3,chr10,60000,17974675,374,17914675
PeakSegPipeline,McGill0101,H3K4me3,chr10,60000,17974675,321,17914675
macs2.broad,McGill0322,H3K4me3,chr10,60000,17974675,180,17914675
macs2.default,McGill0322,H3K4me3,chr10,60000,17974675,241,17914675
macs2.broad,McGill0107,H3K4me3,chr10,60000,17974675,207,17914675
macs2.default,McGill0107,H3K4me3,chr10,60000,17974675,263,17914675
macs2.broad,McGill0002,H3K4me3,chr10,60000,17974675,305,17914675
macs2.default,McGill0079,H3K4me3,chr10,60000,17974675,367,17914675
macs2.broad,McGill0079,H3K4me3,chr10,60000,17974675,291,17914675
macs2.broad,McGill0022,H3K4me3,chr10,60000,17974675,373,17914675
macs2.default,McGill0022,H3K4me3,chr10,60000,17974675,482,17914675
